id,level,link,child,pid,name,ename,memo,text
7050211006,5,7-705-70502-7050211-7050211006,1,7050211,平苔科,Family Neckeraceae,8屬 48種,平苔科  Family Neckeraceae<font class=c1>   8屬 48種</font>
7050211007,5,7-705-70502-7050211-7050211007,1,7050211,蕨苔科,Family Pterobryaceae,7屬 27種,蕨苔科  Family Pterobryaceae<font class=c1>   7屬 27種</font>
70502110011,6,7-705-70502-7050211-7050211001-70502110011,1,7050211001,萬年苔屬,Genus Climacium,1種,萬年苔屬  Genus <i>Climacium</i><font class=c1>   1種</font>
200789000,7,7-705-70502-7050211-7050211001-70502110011-200789000,0,70502110011,萬年苔,Climacium dendroides,,"萬年苔 <i>Climacium dendroides</i>  (Hedw.) Web. & Mohr, 1804<font class=c2 ></font>"
70502110021,6,7-705-70502-7050211-7050211002-70502110021,1,7050211002,隱蒴苔屬,Genus Cryphaea,1種,隱蒴苔屬  Genus <i>Cryphaea</i><font class=c1>   1種</font>
70502110022,6,7-705-70502-7050211-7050211002-70502110022,1,7050211002,殘齒苔屬,Genus Forsstroemia,3種,殘齒苔屬  Genus <i>Forsstroemia</i><font class=c1>   3種</font>
70502110023,6,7-705-70502-7050211-7050211002-70502110023,1,7050211002,毛枝苔屬,Genus Pilotrichopsis,2種,毛枝苔屬  Genus <i>Pilotrichopsis</i><font class=c1>   2種</font>
70502110024,6,7-705-70502-7050211-7050211002-70502110024,1,7050211002,球蒴苔屬,Genus Sphaerotheciella,1種,球蒴苔屬  Genus <i>Sphaerotheciella</i><font class=c1>   1種</font>
200790000,7,7-705-70502-7050211-7050211002-70502110021-200790000,0,70502110021,隱蒴苔,Cryphaea obovatocarpa,,"隱蒴苔 <i>Cryphaea obovatocarpa</i>  Okam., 1911<font class=c2 ></font>"
200791000,7,7-705-70502-7050211-7050211002-70502110022-200791000,0,70502110022,擬隱蒴殘齒苔,Forsstroemia cryphaeoides,,擬隱蒴殘齒苔 <i>Forsstroemia cryphaeoides</i>  Card.. 1909<font class=c2 ></font>
200792000,7,7-705-70502-7050211-7050211002-70502110022-200792000,0,70502110022,印度殘齒苔,Forsstroemia indica,,印度殘齒苔 <i>Forsstroemia indica</i>  (Mont.) Par.<font class=c2 ></font>
200794000,7,7-705-70502-7050211-7050211002-70502110022-200794000,0,70502110022,殘齒苔,Forsstroemia trichomitria,,"殘齒苔 <i>Forsstroemia trichomitria</i>  (Hedw.) Lindb., 1863<font class=c2 ></font>"
200795000,7,7-705-70502-7050211-7050211002-70502110023-200795000,0,70502110023,毛枝苔,Pilotrichopsis dentata,,"毛枝苔 <i>Pilotrichopsis dentata</i>  (Mitt.) Besch., 1899<font class=c2 ></font>"
200796000,7,7-705-70502-7050211-7050211002-70502110023-200796000,0,70502110023,,Pilotrichopsis dentata hamulata,,"<i>Pilotrichopsis dentata</i>  (Mitt.) Besch. </i>var. <i>hamulata</i> Nog., 1947[1948]<font class=c2 ></font>"
200797000,7,7-705-70502-7050211-7050211002-70502110024-200797000,0,70502110024,球蒴苔,Sphaerotheciella sphaerocarpa,,"球蒴苔 <i>Sphaerotheciella sphaerocarpa</i>  (Hook.) Fleisch., 1914<font class=c2 ></font>"
70502110031,6,7-705-70502-7050211-7050211003-70502110031,1,7050211003,虎尾苔屬,Genus Hedwigia,1種,虎尾苔屬  Genus <i>Hedwigia</i><font class=c1>   1種</font>
200807000,7,7-705-70502-7050211-7050211003-70502110031-200807000,0,70502110031,虎尾苔,Hedwigia ciliata,,"虎尾苔 <i>Hedwigia ciliata</i>  (Hedw.) Ehrh., 1805<font class=c2 ></font>"
70502110041,6,7-705-70502-7050211-7050211004-70502110041,1,7050211004,逆毛苔屬,Genus Antitrichia,1種,逆毛苔屬  Genus <i>Antitrichia</i><font class=c1>   1種</font>
70502110042,6,7-705-70502-7050211-7050211004-70502110042,1,7050211004,白齒苔屬,Genus Leucodon,11種,白齒苔屬  Genus <i>Leucodon</i><font class=c1>   11種</font>
200813000,7,7-705-70502-7050211-7050211004-70502110041-200813000,0,70502110041,逆毛苔,Antitrichia curtipendula,,"逆毛苔 <i>Antitrichia curtipendula</i>  (Hedw.) Brid., 1819[1818].<font class=c2 > [Endemic]</font>"
200815000,7,7-705-70502-7050211-7050211004-70502110042-200815000,0,70502110042,,Leucodon coreensis,,"<i>Leucodon coreensis</i>  Card., 1904<font class=c2 ></font>"
200816000,7,7-705-70502-7050211-7050211004-70502110042-200816000,0,70502110042,陝西白齒苔,Leucodon exaltatus,,"陝西白齒苔 <i>Leucodon exaltatus</i>  C. Muell., 1896<font class=c2 ></font>"
200817000,7,7-705-70502-7050211-7050211004-70502110042-200817000,0,70502110042,寶島白齒苔,Leucodon formosanus,,"寶島白齒苔 <i>Leucodon formosanus</i>  H. Akiy., 1987<font class=c2 ></font>"
200818000,7,7-705-70502-7050211-7050211004-70502110042-200818000,0,70502110042,,Leucodon luteus,,<i>Leucodon luteus</i>  Besch.<font class=c2 ></font>
200819000,7,7-705-70502-7050211-7050211004-70502110042-200819000,0,70502110042,玉山白齒苔,Leucodon morrisonensis,,"玉山白齒苔 <i>Leucodon morrisonensis</i>  Nog., 1936<font class=c2 ></font>"
200820000,7,7-705-70502-7050211-7050211004-70502110042-200820000,0,70502110042,偏葉白齒苔,Leucodon secundus,,"偏葉白齒苔 <i>Leucodon secundus</i>  (Harv.) Mitt., 1859<font class=c2 ></font>"
200821000,7,7-705-70502-7050211-7050211004-70502110042-200821000,0,70502110042,偏葉白齒苔變種,Leucodon secundus strictus,,"偏葉白齒苔變種 <i>Leucodon secundus</i>  (Harv.) Mitt. </i>var. <i>strictus</i> (Harv.) H. Akiy., 1988 <font class=c2 ></font>"
200822000,7,7-705-70502-7050211-7050211004-70502110042-200822000,0,70502110042,中華白齒苔,Leucodon sinensis,,中華白齒苔 <i>Leucodon sinensis</i>  Ther.<font class=c2 ></font>
200823000,7,7-705-70502-7050211-7050211004-70502110042-200823000,0,70502110042,龍珠白齒苔,Leucodon sphaerocarpus,,"龍珠白齒苔 <i>Leucodon sphaerocarpus</i>  H. Akiy., 1987<font class=c2 ></font>"
200825000,7,7-705-70502-7050211-7050211004-70502110042-200825000,0,70502110042,長葉白齒苔,Leucodon subulatus,,"長葉白齒苔 <i>Leucodon subulatus</i>  Broth., 1929<font class=c2 ></font>"
200826000,7,7-705-70502-7050211-7050211004-70502110042-200826000,0,70502110042,中台白齒苔,Leucodon temperatus,,"中台白齒苔 <i>Leucodon temperatus</i>  H. Akiy., 1987<font class=c2 ></font>"
70502110051,6,7-705-70502-7050211-7050211005-70502110051,1,7050211005,毛扭苔屬,Genus Aerobryidium,5種,毛扭苔屬  Genus <i>Aerobryidium</i><font class=c1>   5種</font>
70502110052,6,7-705-70502-7050211-7050211005-70502110052,1,7050211005,灰氣苔屬,Genus Aerobryopsis,4種,灰氣苔屬  Genus <i>Aerobryopsis</i><font class=c1>   4種</font>
70502110053,6,7-705-70502-7050211-7050211005-70502110053,1,7050211005,氣苔屬,Genus Aerobryum,1種,氣苔屬  Genus <i>Aerobryum</i><font class=c1>   1種</font>
70502110054,6,7-705-70502-7050211-7050211005-70502110054,1,7050211005,懸苔屬,Genus Barbella,11種,懸苔屬  Genus <i>Barbella</i><font class=c1>   11種</font>
70502110055,6,7-705-70502-7050211-7050211005-70502110055,1,7050211005,垂苔屬,Genus Chrysocladium,5種,垂苔屬  Genus <i>Chrysocladium</i><font class=c1>   5種</font>
70502110056,6,7-705-70502-7050211-7050211005-70502110056,1,7050211005,懸苔屬,Genus Dicladiella,1種,懸苔屬  Genus <i>Dicladiella</i><font class=c1>   1種</font>
70502110057,6,7-705-70502-7050211-7050211005-70502110057,1,7050211005,擬金毛苔屬,Genus Eumyurium,1種,擬金毛苔屬  Genus <i>Eumyurium</i><font class=c1>   1種</font>
70502110058,6,7-705-70502-7050211-7050211005-70502110058,1,7050211005,絲帶苔屬,Genus Floribundaria,7種,絲帶苔屬  Genus <i>Floribundaria</i><font class=c1>   7種</font>
70502110059,6,7-705-70502-7050211-7050211005-70502110059,1,7050211005,粗蔓苔屬,Genus Meteoriopsis,5種,粗蔓苔屬  Genus <i>Meteoriopsis</i><font class=c1>   5種</font>
705021100510,6,7-705-70502-7050211-7050211005-705021100510,1,7050211005,蔓苔屬,Genus Meteorium,11種,蔓苔屬  Genus <i>Meteorium</i><font class=c1>   11種</font>
705021100511,6,7-705-70502-7050211-7050211005-705021100511,1,7050211005,新懸苔屬,Genus Neobarbella,2種,新懸苔屬  Genus <i>Neobarbella</i><font class=c1>   2種</font>
705021100512,6,7-705-70502-7050211-7050211005-705021100512,1,7050211005,新船葉苔屬,Genus Neodicladiella,1種,新船葉苔屬  Genus <i>Neodicladiella</i><font class=c1>   1種</font>
705021100513,6,7-705-70502-7050211-7050211005-705021100513,1,7050211005,新野口苔屬,Genus Neonoguchia,1種,新野口苔屬  Genus <i>Neonoguchia</i><font class=c1>   1種</font>
705021100514,6,7-705-70502-7050211-7050211005-705021100514,1,7050211005,松蘿苔屬,Genus Papillaria,4種,松蘿苔屬  Genus <i>Papillaria</i><font class=c1>   4種</font>
705021100515,6,7-705-70502-7050211-7050211005-705021100515,1,7050211005,假懸苔屬,Genus Pseudobarbella,7種,假懸苔屬  Genus <i>Pseudobarbella</i><font class=c1>   7種</font>
705021100516,6,7-705-70502-7050211-7050211005-705021100516,1,7050211005,緋垂苔屬,Genus Sinskea,3種,緋垂苔屬  Genus <i>Sinskea</i><font class=c1>   3種</font>
705021100517,6,7-705-70502-7050211-7050211005-705021100517,1,7050211005,蘿苔屬,Genus Toloxis,1種,蘿苔屬  Genus <i>Toloxis</i><font class=c1>   1種</font>
705021100518,6,7-705-70502-7050211-7050211005-705021100518,1,7050211005,牆苔屬,Genus Tortula,5種,牆苔屬  Genus <i>Tortula</i><font class=c1>   5種</font>
705021100519,6,7-705-70502-7050211-7050211005-705021100519,1,7050211005,粗帶苔屬,Genus Trachycladiella,2種,粗帶苔屬  Genus <i>Trachycladiella</i><font class=c1>   2種</font>
200827000,7,7-705-70502-7050211-7050211005-70502110051-200827000,0,70502110051,毛扭苔,Aerobryidium aureo-nitens,,"毛扭苔 <i>Aerobryidium aureo-nitens</i>  (Schwaegr.) Broth., 1906<font class=c2 ></font>"
200828000,7,7-705-70502-7050211-7050211005-70502110051-200828000,0,70502110051,毛扭粗苔,Aerobryidium filamentosum,,"毛扭粗苔 <i>Aerobryidium filamentosum</i>  (Hook.) Fleisch., 1906<font class=c2 ></font>"
200829000,7,7-705-70502-7050211-7050211005-70502110051-200829000,0,70502110051,寮國毛扭苔,Aerobryidium laosiense,,"寮國毛扭苔 <i>Aerobryidium laosiense</i>  (Broth. & Par.) S. H. Lin, 1988<font class=c2 ></font>"
200830000,7,7-705-70502-7050211-7050211005-70502110051-200830000,0,70502110051,萊氏毛扭苔,Aerobryidium levieri,,"萊氏毛扭苔 <i>Aerobryidium levieri</i>  (Ren. & Card.) S. H. Lin, 1988<font class=c2 ></font>"
200831000,7,7-705-70502-7050211-7050211005-70502110051-200831000,0,70502110051,瓦氏毛扭苔,Aerobryidium wallichii,,"瓦氏毛扭苔 <i>Aerobryidium wallichii</i>  (Brid.) Towns., 1979<font class=c2 ></font>"
200832000,7,7-705-70502-7050211-7050211005-70502110052-200832000,0,70502110052,異葉灰氣苔,Aerobryopsis cochlearifolia,,"異葉灰氣苔 <i>Aerobryopsis cochlearifolia</i>  Dixon, 1937<font class=c2 ></font>"
200833000,7,7-705-70502-7050211-7050211005-70502110052-200833000,0,70502110052,扭葉灰氣苔,Aerobryopsis parisii,,"扭葉灰氣苔 <i>Aerobryopsis parisii</i>  (Card.) Broth., 1905<font class=c2 ></font>"
200834000,7,7-705-70502-7050211-7050211005-70502110052-200834000,0,70502110052,大灰氣苔,Aerobryopsis subdivergens,,"大灰氣苔 <i>Aerobryopsis subdivergens</i>  (Broth.) Broth., 1906<font class=c2 ></font>"
200835000,7,7-705-70502-7050211-7050211005-70502110052-200835000,0,70502110052,曲葉大灰氣苔,Aerobryopsis subdivergens scariosa,,"曲葉大灰氣苔 <i>Aerobryopsis subdivergens</i>  (Broth.) Broth. </i>subsp. <i>scariosa</i> (Bartr.) Nog., 1976<font class=c2 ></font>"
200836000,7,7-705-70502-7050211-7050211005-70502110053-200836000,0,70502110053,氣苔,Aerobryum speciosum,,"氣苔 <i>Aerobryum speciosum</i>  Dozy & Molk., 1851<font class=c2 ></font>"
200837000,7,7-705-70502-7050211-7050211005-70502110054-200837000,0,70502110054,異葉懸苔,Barbella biformis,,"異葉懸苔 <i>Barbella biformis</i>  Nog., 1976<font class=c2 ></font>"
200838000,7,7-705-70502-7050211-7050211005-70502110054-200838000,0,70502110054,懸苔,Barbella compressiramea,,"懸苔 <i>Barbella compressiramea</i>  (Renauld & Cardot) M. Fleisch., 1906 <font class=c2 ></font>"
200839000,7,7-705-70502-7050211-7050211005-70502110054-200839000,0,70502110054,,Barbella cubens,,"<i>Barbella cubens</i>  (Mitt.) Broth., 1906<font class=c2 ></font>"
200840000,7,7-705-70502-7050211-7050211005-70502110054-200840000,0,70502110054,,Barbella densiramea,,"<i>Barbella densiramea</i>  Broth., 1929<font class=c2 ></font>"
200841000,7,7-705-70502-7050211-7050211005-70502110054-200841000,0,70502110054,,Barbella determesii,,"<i>Barbella determesii</i>  (Ren. & Card.) Fleisch.,1906<font class=c2 ></font>"
200842000,7,7-705-70502-7050211-7050211005-70502110054-200842000,0,70502110054,鞭枝懸苔,Barbella flagellifera,,"鞭枝懸苔 <i>Barbella flagellifera</i>  (Card.) Nog., 1938<font class=c2 ></font>"
200843000,7,7-705-70502-7050211-7050211005-70502110054-200843000,0,70502110054,線葉懸苔,Barbella linearifolia,,"線葉懸苔 <i>Barbella linearifolia</i>  S. H. Lin, 1988<font class=c2 ></font>"
200844000,7,7-705-70502-7050211-7050211005-70502110054-200844000,0,70502110054,玉山懸苔,Barbella niitakayamensis,,"玉山懸苔 <i>Barbella niitakayamensis</i>  (Nog.) S. H. Lin, 1988<font class=c2 ></font>"
200845000,7,7-705-70502-7050211-7050211005-70502110054-200845000,0,70502110054,芽胞玉山懸苔,Barbella niitakayamensis  propagulifera,,"芽胞玉山懸苔 <i>Barbella niitakayamensis </i>var. <i>propagulifera</i></i>  (Nog.) S. H. Lin, 1988<font class=c2 ></font>"
200846000,7,7-705-70502-7050211-7050211005-70502110054-200846000,0,70502110054,多疣懸苔,Barbella pendula,,"多疣懸苔 <i>Barbella pendula</i>  (Sull.) Fleisch., 1908<font class=c2 ></font>"
200847000,7,7-705-70502-7050211-7050211005-70502110054-200847000,0,70502110054,腫枝懸苔,Barbella turgida,,"腫枝懸苔 <i>Barbella turgida</i>  Nog., 1966<font class=c2 ></font>"
200848000,7,7-705-70502-7050211-7050211005-70502110055-200848000,0,70502110055,,Chrysocladium flammeum,,"<i>Chrysocladium flammeum</i>  (Mitt.) Fl., 1908<font class=c2 ></font>"
200849000,7,7-705-70502-7050211-7050211005-70502110055-200849000,0,70502110055,,Chrysocladium flammeum ochraceum,,"<i>Chrysocladium flammeum</i>  (Mitt.) Fl. </i>var. <i>ochraceum</i> (Nog.) Nog., 1976<font class=c2 ></font>"
200850000,7,7-705-70502-7050211-7050211005-70502110055-200850000,0,70502110055,,Chrysocladium flammeum rufifolioides,,<i>Chrysocladium flammeum</i>  (Mitt.) Fl. </i>var. <i>rufifolioides</i> (Broth.) Nog.1976<font class=c2 ></font>
200851000,7,7-705-70502-7050211-7050211005-70502110055-200851000,0,70502110055,,Chrysocladium phaeum,,"<i>Chrysocladium phaeum</i>  (Mitt.) Fl., 1908<font class=c2 ></font>"
200852000,7,7-705-70502-7050211-7050211005-70502110055-200852000,0,70502110055,垂苔,Chrysocladium retrorsum,,"垂苔 <i>Chrysocladium retrorsum</i>  (Mitt.) Fleisch., 1908<font class=c2 ></font>"
200853000,7,7-705-70502-7050211-7050211005-70502110056-200853000,0,70502110056,無肋懸苔,Dicladiella trichophora,,"無肋懸苔 <i>Dicladiella trichophora</i>  (Momt.) Redf. & Tan, 1995<font class=c2 ></font>"
200854000,7,7-705-70502-7050211-7050211005-70502110057-200854000,0,70502110057,擬金毛苔,Eumyurium sinicum,,"擬金毛苔 <i>Eumyurium sinicum</i>  (Mitt.) Nog., 1947[1948]<font class=c2 ></font>"
200855000,7,7-705-70502-7050211-7050211005-70502110058-200855000,0,70502110058,橙色絲帶苔,Floribundaria aurea,,"橙色絲帶苔 <i>Floribundaria aurea</i>  (Mitt.) Broth., 1906<font class=c2 ></font>"
200856000,7,7-705-70502-7050211-7050211005-70502110058-200856000,0,70502110058,橙色絲帶苔變種,Floribundaria aurea nipponica,,"橙色絲帶苔變種 <i>Floribundaria aurea</i>  (Mitt.) Broth., 1976 </i>var. <i>nipponica</i> (Nog.) Nog.<font class=c2 ></font>"
200857000,7,7-705-70502-7050211-7050211005-70502110058-200857000,0,70502110058,絲帶苔,Floribundaria floribunda,,"絲帶苔 <i>Floribundaria floribunda</i>  (Dozy & Molk.) Fleisch., 1905<font class=c2 ></font>"
200858000,7,7-705-70502-7050211-7050211005-70502110058-200858000,0,70502110058,假絲帶苔,Floribundaria pseudo-floribunda,,"假絲帶苔 <i>Floribundaria pseudo-floribunda</i>  Fleisch., 1908<font class=c2 ></font>"
200859000,7,7-705-70502-7050211-7050211005-70502110058-200859000,0,70502110058,四川絲帶苔,Floribundaria setschwanica,,"四川絲帶苔 <i>Floribundaria setschwanica</i>  Broth., 1924<font class=c2 ></font>"
200860000,7,7-705-70502-7050211-7050211005-70502110058-200860000,0,70502110058,散生絲帶苔,Floribundaria sparsa,,"散生絲帶苔 <i>Floribundaria sparsa</i>  (Mitt.) Broth., 1906<font class=c2 ></font>"
200862000,7,7-705-70502-7050211-7050211005-70502110058-200862000,0,70502110058,疏葉絲帶苔,Floribundaria walkeri,,"疏葉絲帶苔 <i>Floribundaria walkeri</i>  (Ren. & Card.) Broth., 1906<font class=c2 ></font>"
200863000,7,7-705-70502-7050211-7050211005-70502110059-200863000,0,70502110059,鉤葉粗蔓苔,Meteoriopsis ancistrodes,,"鉤葉粗蔓苔 <i>Meteoriopsis ancistrodes</i>  (Ren. & Card.) Nog., 1906<font class=c2 ></font>"
200864000,7,7-705-70502-7050211-7050211005-70502110059-200864000,0,70502110059,反葉粗蔓苔,Meteoriopsis reclinata,,"反葉粗蔓苔 <i>Meteoriopsis reclinata</i>  (C. Muell.) M. Fleisch., 1906<font class=c2 ></font>"
200865000,7,7-705-70502-7050211-7050211005-70502110059-200865000,0,70502110059,亞反葉反葉粗蔓苔,Meteoriopsis reclinata subreclinata,,"亞反葉反葉粗蔓苔 <i>Meteoriopsis reclinata</i>  (C. Muell.) Fleisch. ex Broth. </i>var. <i>subreclinata</i> Fleisch., 1908<font class=c2 ></font>"
200866000,7,7-705-70502-7050211-7050211005-70502110059-200866000,0,70502110059,粗蔓苔,Meteoriopsis squarrosa,,"粗蔓苔 <i>Meteoriopsis squarrosa</i>  (Hook.) Fleisch., 1906<font class=c2 ></font>"
200867000,7,7-705-70502-7050211-7050211005-70502110059-200867000,0,70502110059,波葉粗蔓苔,Meteoriopsis undulata,,波葉粗蔓苔 <i>Meteoriopsis undulata</i>  Horik. & Nog.<font class=c2 ></font>
200868000,7,7-705-70502-7050211-7050211005-705021100510-200868000,0,705021100510,尖葉蔓苔,Meteorium atrovariegatum,,"尖葉蔓苔 <i>Meteorium atrovariegatum</i>  Card. & Thér., 1909<font class=c2 ></font>"
200869000,7,7-705-70502-7050211-7050211005-705021100510-200869000,0,705021100510,原枝蔓苔,Meteorium buchananii,,"原枝蔓苔 <i>Meteorium buchananii</i>  (Card.) Broth., 1906<font class=c2 ></font>"
200870000,7,7-705-70502-7050211-7050211005-705021100510-200870000,0,705021100510,兜葉蔓苔,Meteorium cucullatum,,"兜葉蔓苔 <i>Meteorium cucullatum</i>  Lin & Wu, 1986<font class=c2 ></font>"
200871000,7,7-705-70502-7050211-7050211005-705021100510-200871000,0,705021100510,崛川氏蔓苔,Meteorium horikawae,,"崛川氏蔓苔 <i>Meteorium horikawae</i>  Nog., 1948<font class=c2 ></font>"
200873000,7,7-705-70502-7050211-7050211005-705021100510-200873000,0,705021100510,蔓苔,Meteorium miquelianum,,"蔓苔 <i>Meteorium miquelianum</i>  (C. Muell.) Fleisch., 1906<font class=c2 ></font>"
200874000,7,7-705-70502-7050211-7050211005-705021100510-200874000,0,705021100510,蔓苔亞種,Meteorium miquelianum atrovariegatum,,"蔓苔亞種 <i>Meteorium miquelianum</i>  (C. Muell.) Fleisch. </i>subsp. <i>atrovariegatum</i> (Card. & Ther.) Nog., 1976<font class=c2 ></font>"
200875000,7,7-705-70502-7050211-7050211005-705021100510-200875000,0,705021100510,細枝蔓苔,Meteorium papillarioides,,細枝蔓苔 <i>Meteorium papillarioides</i>  Nog.<font class=c2 ></font>
200876000,7,7-705-70502-7050211-7050211005-705021100510-200876000,0,705021100510,,Meteorium polytrichum,,<i>Meteorium polytrichum</i>  Dozy & Molk.<font class=c2 ></font>
200877000,7,7-705-70502-7050211-7050211005-705021100510-200877000,0,705021100510,粗枝蔓苔,Meteorium subpolytrichum,,"粗枝蔓苔 <i>Meteorium subpolytrichum</i>  (Besch.) Broth., 1906<font class=c2 ></font>"
200878000,7,7-705-70502-7050211-7050211005-705021100510-200878000,0,705021100510,粗枝蔓苔,Meteorium subpolytrichum horikawa,,"粗枝蔓苔 <i>Meteorium subpolytrichum</i>  (Besch.) Broth. </i>subsp. <i>horikawa</i> (Nog.) Nog., 1976<font class=c2 ></font>"
200879000,7,7-705-70502-7050211-7050211005-705021100510-200879000,0,705021100510,臺灣蔓苔,Meteorium taiwanense,,"臺灣蔓苔 <i>Meteorium taiwanense</i>  Nog., 1948<font class=c2 ></font>"
200880000,7,7-705-70502-7050211-7050211005-705021100511-200880000,0,705021100511,粗枝新懸苔,Neobarbella comes,,"粗枝新懸苔 <i>Neobarbella comes</i>  (Griff.) Nog., 1948<font class=c2 ></font>"
200881000,7,7-705-70502-7050211-7050211005-705021100511-200881000,0,705021100511,尖葉新懸苔,Neobarbella pilifera,,"尖葉新懸苔 <i>Neobarbella pilifera</i>  (Broth. & Yas.) Nog., 1948<font class=c2 ></font>"
200882000,7,7-705-70502-7050211-7050211005-705021100512-200882000,0,705021100512,新絲苔,Neodicladiella pendula,,"新絲苔 <i>Neodicladiella pendula</i>  (Sull.) Buck, 1994<font class=c2 ></font>"
200883000,7,7-705-70502-7050211-7050211005-705021100513-200883000,0,705021100513,耳葉新野口苔,Neonoguchia auriculata,,"耳葉新野口苔 <i>Neonoguchia auriculata</i>  (Copp. ex Ther.) S. H. Lin, 1988<font class=c2 ></font>"
200884000,7,7-705-70502-7050211-7050211005-705021100514-200884000,0,705021100514,松蘿苔,Papillaria crocea,,松蘿苔 <i>Papillaria crocea</i>  (Hamp.) Jaeg.<font class=c2 ></font>
200885000,7,7-705-70502-7050211-7050211005-705021100514-200885000,0,705021100514,屈枝松蘿苔,Papillaria flexicaulis,,"屈枝松蘿苔 <i>Papillaria flexicaulis</i>  (Wils.) Jaeg., 1877<font class=c2 ></font>"
200886000,7,7-705-70502-7050211-7050211005-705021100514-200886000,0,705021100514,扭葉松蘿苔,Papillaria semitorta,,"扭葉松蘿苔 <i>Papillaria semitorta</i>  (C. Muell.) Jaeg., 1877<font class=c2 ></font>"
200887000,7,7-705-70502-7050211-7050211005-705021100514-200887000,0,705021100514,臺灣松蘿苔,Papillaria torquata,,"臺灣松蘿苔 <i>Papillaria torquata</i>  (Wang & Lin) Lin, 1988<font class=c2 ></font>"
200888000,7,7-705-70502-7050211-7050211005-705021100515-200888000,0,705021100515,,Pseudobarbella ancistrodes,,"<i>Pseudobarbella ancistrodes</i>  (Ren. & Card.) Manual, 1977[1978]<font class=c2 ></font>"
200889000,7,7-705-70502-7050211-7050211005-705021100515-200889000,0,705021100515,細葉假懸苔,Pseudobarbella angustifolia,,"細葉假懸苔 <i>Pseudobarbella angustifolia</i>  Nog., 1948<font class=c2 ></font>"
200890000,7,7-705-70502-7050211-7050211005-705021100515-200890000,0,705021100515,短尖假懸苔,Pseudobarbella attenuata,,"短尖假懸苔 <i>Pseudobarbella attenuata</i>  Thwait. & Mitt.) Nog., 1873<font class=c2 ></font>"
200891000,7,7-705-70502-7050211-7050211005-705021100515-200891000,0,705021100515,臺灣假懸苔,Pseudobarbella formosica,,"臺灣假懸苔 <i>Pseudobarbella formosica</i>  (Broth.) Nog., 1948<font class=c2 ></font>"
200892000,7,7-705-70502-7050211-7050211005-705021100515-200892000,0,705021100515,疏葉假懸苔,Pseudobarbella laxifolia,,"疏葉假懸苔 <i>Pseudobarbella laxifolia</i>  Nog., 1948<font class=c2 ></font>"
200893000,7,7-705-70502-7050211-7050211005-705021100515-200893000,0,705021100515,南亞假懸苔,Pseudobarbella levieri,,"南亞假懸苔 <i>Pseudobarbella levieri</i>  (Ren. & Card.) Nog., 1948<font class=c2 ></font>"
200894000,7,7-705-70502-7050211-7050211005-705021100515-200894000,0,705021100515,芽胞假懸苔,Pseudobarbella propagulifera,,"芽胞假懸苔 <i>Pseudobarbella propagulifera</i>  Nog., 1948<font class=c2 ></font>"
200895000,7,7-705-70502-7050211-7050211005-705021100516-200895000,0,705021100516,緋垂苔,Sinskea flammea,,緋垂苔 <i>Sinskea flammea</i>  (Mitt.) Buck<font class=c2 ></font>
200896000,7,7-705-70502-7050211-7050211005-705021100516-200896000,0,705021100516,赭色緋垂苔,Sinskea flammea ochracea,,"赭色緋垂苔 <i>Sinskea flammea</i>  (Mitt.) Bcuk </i>subsp. <i>ochracea</i> (Nog.) Redf. & B.C. Tan, 1995 <font class=c2 ></font>"
200897000,7,7-705-70502-7050211-7050211005-705021100516-200897000,0,705021100516,粗垂苔,Sinskea phaea,,"粗垂苔 <i>Sinskea phaea</i>  (Mitt.) Buck, 1994<font class=c2 ></font>"
200898000,7,7-705-70502-7050211-7050211005-705021100517-200898000,0,705021100517,扭葉松羅苔,Toloxis semitorta,,扭葉松羅苔 <i>Toloxis semitorta</i>  (C. Muell.) Buck<font class=c2 ></font>
200899000,7,7-705-70502-7050211-7050211005-705021100518-200899000,0,705021100518,臺灣牆苔,Tortula euryphylla,,"臺灣牆苔 <i>Tortula euryphylla</i>  R.H. Zander, 1993 <font class=c2 ></font>"
200900000,7,7-705-70502-7050211-7050211005-705021100518-200900000,0,705021100518,泛生牆苔,Tortula muralis,,"泛生牆苔 <i>Tortula muralis</i>  Hedw., 1801<font class=c2 ></font>"
200901000,7,7-705-70502-7050211-7050211005-705021100518-200901000,0,705021100518,心形泛生牆苔,Tortula muralis obcordata,,"心形泛生牆苔 <i>Tortula muralis</i>  Hedw. </i>var. <i>obcordata</i> (Schimp.) Limpr., 1888<font class=c2 ></font>"
200903000,7,7-705-70502-7050211-7050211005-705021100518-200903000,0,705021100518,疏齒牆苔,Tortula norvegica,,"疏齒牆苔 <i>Tortula norvegica</i>  (Web.) Lindb., 1864<font class=c2 ></font>"
200904000,7,7-705-70502-7050211-7050211005-705021100518-200904000,0,705021100518,鈍葉牆苔,Tortula truncata,,"鈍葉牆苔 <i>Tortula truncata</i>  (Hedw.) Mitt., 1870<font class=c2 ></font>"
200905000,7,7-705-70502-7050211-7050211005-705021100519-200905000,0,705021100519,橙色粗帶苔,Trachycladiella aurea,,"橙色粗帶苔 <i>Trachycladiella aurea</i>  (Mitt.) Menzel, 1994<font class=c2 ></font>"
200906000,7,7-705-70502-7050211-7050211005-705021100519-200906000,0,705021100519,散生粗帶苔,Trachycladiella sparsa,,"散生粗帶苔 <i>Trachycladiella sparsa</i>  (Mitt.) Menzel, 1994<font class=c2 ></font>"
